00001	0376	1	64
00004	0370	1	3
00007	0369	1	15
00008	0372	1	26
00009	0373	1	12
00013	0374	1	66
00020	0368	1	8
00025	0371	1	7
00026	0367	1	5
00051	0378	1	27
00069	0001	0	1
00070	0379	1	14
00078	0380	1	60
00085	0389	1	11
00088	0382	1	310
00092	0390	1	19
00102	0391	1	4
00104	0002	0	1
00108	0392	1	3
00109	0394	1	53
00113	0393	1	4
00118	0003	0	1
00128	0396	1	19
00129	0401	1	19
00132	0397	1	18
00133	0398	1	52
00135	0402	1	13
00136	0400	1	9
00150	0403	1	2
00154	1062a	2	14
00154b	1062b	2	14
00168	0426	1	33
00175	0404	1	26
00176	0007	0	1
00177	0415	1	4
00182	0013	0	1
00183	0420	1	2
00192	0411	1	7
00193	0410	1	5
00194	0407a	1	125
00199	0433	1	4
00206	0014	0	1
00207	0431	1	2
00209	0414	1	5
00213	0406	1	6
00217	0422	1	7
00219	0006	0	1
00230	0016	0	1
00235	0436	1	2
00236	0017	0	1
00238	0020	0	1
00240	0419	1	3
00244	0015	0	1
00245	0424	1	6
00246	0429	1	2
00250	0412	1	24
00253	0437	1	7
00256	0405	1	24
00260	0777	1	2
00263	0204	0	1
00264	0026	0	1
00279	0432	1	18
00282	1063a	2	28
00282b	1063b	2	8
00288	0417	1	6
00299	0413	1	4
00301	0418	1	12
00321	0416	1	7
00325	0023	0	1
00345	0019	0	1
00349	0009	0	1
00350	0024	0	1
00351	0421	1	4
00360	0021	0	1
00368	0018	0	1
00369	0425	1	2
00373	0428	1	2
00378	0423	1	2
00391	0022	0	1
00405	0011	0	1
00417	0027	0	1
00419	0430	1	2
00449	0435	1	2
00455	0012	0	1
00471	0025	0	1
00475	0427	1	2
00483	0010	0	1
00493	0008	0	1
00516	0005	0	1
00542	0434	1	3
00561	0439	1	51
00566	0438	1	17
00567	1064a	2	2
00567b	1064b	2	1
00574	0441	1	59
00582	0446	1	24
00585	0445	1	12
00589	0444	1	2
00591	0443	1	3
00594	0449	1	34
00599	0450	1	6
00605	0447	1	83
00606	0452	1	5
00613	0451	1	4
00616	0028	0	1
00636	0029	0	1
00696	0031	0	1
00701	1137a	3	4
00701b	1137b	3	1
00701c	1137c	3	1
00718	0032	0	1
00723	1065a	2	54
00723b	1065b	2	11
00729	0455	1	4
00734	0453	1	3
00735	0033	0	1
00759	1067a	2	4
00759b	1067b	2	1
00763	0460	1	8
00767	0457	1	12
00769	0459	1	18
00776	0456	1	2
00789	0461	1	65
00791	0034	0	1
