00001	0151	1	40
00004	0155	1	4
00007	0152	1	9
00008	0156	1	4
00013	0154	1	3
00020	0001	0	1
00025	0153	1	3
00051	0157	1	12
00078	0159	1	2
00088	0158	1	17
00109	0160	1	7
00118	0002	0	1
00128	0161	1	19
00129	0003	0	1
00154	0162	1	6
00168	0163	1	13
00183	0176	1	5
00193	0165	1	22
00194	0171	1	7
00202	0174	1	2
00217	0169	1	4
00230	0006	0	1
00236	0168	1	6
00245	0004	0	1
00255	0177	1	4
00256	0167	1	26
00260	0440	1	8
00282	0008	0	1
00299	0175	1	3
00301	0173	1	3
00321	0005	0	1
00323	0164	1	2
00350	0172	1	10
00449	0170	1	2
00489	0166	1	4
00530	0007	0	1
00566	0009	0	1
00567	0178	1	3
00582	0179	1	10
00585	0180	1	2
00594	0010	0	1
00605	0181	1	4
00606	0011	0	1
00672	0012	0	1
00701	0013	0	1
00723	0182	1	3
00735	0183	1	6
00767	0184	1	2
00776	0188	1	3
00781	0186	1	2
00794	0187	1	6
00803	0185	1	2
00843	0189	1	5
00856	0014	0	1
00858	0190	1	33
00864	0191	1	2
00877	0015	0	1
00887	0192	1	10
00893	0016	0	1
00951	0017	0	1
00985	0018	0	1
00987	0193	1	2
01049	0194	1	28
01101	0019	0	1
01108	0196	1	31
01109	0197	1	9
01111	0195	1	13
01127	0415a	2	1
01127b	0415b	2	1
01143	0202a	2	1
01143b	0202b	2	1
01150	0201	1	2
01154	0217	1	2
01172	0208	1	5
01174	0216	1	3
01175	0199	1	2
01179	0029	0	1
01216	0200	1	4
01219	0027	0	1
01236	0220	1	2
01237	0215	1	9
01251	0023	0	1
01256	0198	1	10
01263	0221	1	4
01276	0204	1	6
01319	0213	1	40
01342	0021	0	1
01353	0022	0	1
01363	0020	0	1
01395	0028	0	1
01412	0026	0	1
01415	0214	1	9
01421	0203	1	4
01455	0205	1	2
01504	0025	0	1
01556	0212	1	20
01569	0416a	2	43
01569b	0416b	2	1
01581	0222	1	3
01594	0209	1	132
01595	0418a	2	4
01595b	0418b	2	1
01599	0024	0	1
01607	0223	1	2
01666	0224	1	8
01682	0030	0	1
01755	0225	1	4
01816	0032	0	1
01818	0226	1	9
01823	0236	1	2
01863	0419a	2	1
01863b	0419b	2	1
01895	0031	0	1
01938	0227	1	23
01939	0228	1	2
01946	0033	0	1
01947	0229	1	8
01961	0420a	2	1
01961b	0420b	2	1
02022	0230	1	2
02024	0035	0	1
02029	0034	0	1
02031	0233	1	4
02040	0036	0	1
02045	0037	0	1
02110	0231	1	17
02142	0232	1	12
02262	0234	1	12
02264	0039	0	1
02267	0038	0	1
02295	0421a	2	9
02295b	0421b	2	7
02309	0422a	2	33
02309b	0422b	2	1
02332	0235	1	5
02333	0040	0	1
02415	0041	0	1
02425	0042	0	1
02429	0237	1	2
02464	0439a	3	13
02464b	0439b	3	1
02464c	0439c	3	1
02469	0043	0	1
02473	0423a	2	3
02473b	0423b	2	2
02478	0238	1	20
02528	0239	1	2
02531	0240	1	2
02757	0044	0	1
02774	0241	1	29
02780	0242	1	3
02782	0243	1	2
02783	0244	1	11
02800	0246	1	2
02820	0245	1	3
02899	0045	0	1
02989	0046	0	1
03008	0047	0	1
03042	0048	0	1
03079	0049	0	1
03084	0050	0	1
03101	0051	0	1
03124	0252	1	15
03138	0248	1	6
03145	0250	1	14
03157	0249	1	36
03159	0251	1	12
03165	0247	1	3
03179	0253	1	36
03180	0257	1	2
03197	0054	0	1
03205	0052	0	1
03219	0053	0	1
03233	0259	1	2
03236	0255	1	10
03297	0260	1	2
03298	0256	1	6
03312	0258	1	41
03367	0055	0	1
03379	0254a	2	5
03379b	0254b	2	1
03395	0261	1	7
03604	0057	0	1
03606	0263	1	2
03610	0266	1	15
03611	0056	0	1
03617	0262	1	10
03633	0265	1	2
03638	0264	1	3
03647	0267	1	6
03666	0059	0	1
03690	0065	0	1
03730	0061	0	1
03744	0274	1	45
03773	0269	1	6
03777	0064	0	1
03780	0277	1	38
03783	0270	1	2
03806	0273	1	2
03835	0268	1	5
03837	0278	1	2
03845	0271	1	30
03896	0272	1	2
03898	0060	0	1
03947	0058	0	1
03969	0063	0	1
04008	0062	0	1
04009	0282	1	15
04069	0279	1	6
04082	0276	1	2
04085	0275	1	2
04099	0283	1	2
04130	0281	1	6
04198	0280	1	7
04233	0069	0	1
04243	0068	0	1
04268	0066	0	1
04280	0284	1	2
04293	0067	0	1
04298	0424a	2	1
04298b	0424b	2	1
04376	0285	1	2
04385	0286	1	3
04389	0287	1	10
04446	0288	1	5
04450	0072	0	1
04473	0071	0	1
04478	0074	0	1
04485	0292	1	45
04505	0291	1	2
04512	0289	1	2
04523	0290	1	5
04557	0073	0	1
04646	0070	0	1
04650	0294	1	2
04653	0295	1	2
04660	0425a	2	21
04660b	0425b	2	1
04670	0293	1	4
04674	0296	1	6
04690	0426a	2	12
04690b	0426b	2	1
04707	0075	0	1
04711	0079	0	1
04712	0298	1	18
04713	0297	1	2
04803	0078	0	1
04807	0301	1	2
04884	0077	0	1
04890	0080	0	1
05110	0299	1	2
05215	0081	0	1
05293	0300	1	2
05323	0076	0	1
05391	0302	1	3
05580	0427a	2	27
05580b	0427b	2	3
05609	0218	1	3
05641	0303	1	8
05644	0304	1	13
05796	0083	0	1
05809	0082	0	1
05834	0305	1	7
05839	0306	1	2
05841	0084	0	1
05845	0307	1	7
05850	0308	1	3
05935	0085	0	1
05952	0309	1	3
05983	0089	0	1
06020	0087	0	1
06023	0428a	2	4
06023b	0428b	2	3
06031	0313	1	2
06074	0310	1	42
06086	0311	1	2
06179	0088	0	1
06272	0438a	3	3
06272b	0438b	3	1
06272c	0438c	3	1
06476	0314	1	3
06532	0312	1	4
06545	0086	0	1
06776	0315	1	4
06784	0318	1	8
06867	0320	1	7
06885	0316	1	10
06941	0319	1	14
06949	0092	0	1
06957	0091	0	1
06965	0090	0	1
06978	0317	1	24
07032	0321	1	5
07036	0322	1	3
07043	0429	1	2
07080	0093	0	1
07086	0323	1	2
07281	0324	1	3
07304	0326	1	3
07347	0325	1	2
07415	0094	0	1
07426	0327	1	5
07461	0328	1	3
07469	0329	1	33
07535	0330	1	31
07559	0095	0	1
07591	0096	0	1
07598	0331	1	7
07655	0332	1	3
07707	0333	1	2
07709	0334	1	15
07717	0335	1	5
07759	0097	0	1
07770	0336	1	3
07801	0340	1	4
07844	0339	1	2
07870	0337	1	3
07910	0338	1	3
07954	0341	1	2
07986	0099	0	1
08117	0342	1	3
08126	0344	1	2
08166	0343	1	3
08244	0345	1	2
08248	0102	0	1
08261	0100	0	1
08289	0101	0	1
08296	0346	1	2
08354	0103	0	1
