00001	0325	1	69
00004	0326	1	6
00006	0001	0	1
00007	0327	1	41
00008	0328	1	16
00009	0329	1	8
00013	0330	1	160
00025	0331	1	42
00051	0332	1	27
00068	0002	0	1
00069	0003	0	1
00070	0333	1	2
00078	0334	1	5
00085	0335	1	2
00088	0336	1	65
00093	0004	0	1
00102	0337	1	14
00107	0005	0	1
00108	0338	1	2
00109	0339	1	8
00118	0902a	2	1
00118b	0902b	2	1
00125	0006	0	1
00128	0007	0	1
00129	0340	1	18
00132	0341	1	2
00133	0342	1	4
00134	0343	1	3
00135	0344	1	14
00154	0345	1	46
00168	0346	1	71
00175	0903a	2	13
00175b	0903b	2	11
00183	0347	1	11
00186	0008	0	1
00193	0348	1	18
00194	0349	1	54
00199	0350	1	2
00216	0351	1	3
00217	0904a	2	2
00217b	0904b	2	1
00235	0009	0	1
00236	0352	1	3
00240	0010	0	1
00245	0905a	2	10
00245b	0905b	2	5
00250	0353	1	17
00255	0354	1	37
00256	0906a	2	26
00256b	0906b	2	4
00279	0355	1	2
00282	0356	1	63
00299	0357	1	6
00321	0358	1	11
00345	0359	1	11
00349	0011	0	1
00350	0012	0	1
00378	0360	1	3
00385	0361	1	8
00402	0907a	2	1
00402b	0907b	2	1
00406	0362	1	3
00429	0364	1	2
00432	0365	1	2
00473	0013	0	1
00475	0366	1	2
00493	0367	1	2
00503	0368	1	7
00516	0369	1	3
00520	0370	1	2
00542	0371	1	4
00561	0014	0	1
00562	0015	0	1
00566	0372	1	2
00567	0373	1	15
00574	0374	1	4
00582	0375	1	15
00589	0016	0	1
00591	0376	1	3
00594	0377	1	7
00597	0378	1	4
00599	0379	1	4
00602	0017	0	1
00605	0380	1	28
00606	0381	1	11
00608	0382	1	5
00629	0018	0	1
00648	0019	0	1
00664	0020	0	1
00701	0383	1	5
00713	0021	0	1
00723	0384	1	18
00729	0385	1	2
00734	0386	1	9
00735	0387	1	19
00759	0388	1	2
00763	0389	1	5
00767	0390	1	18
00769	0391	1	2
00776	0392	1	2
00781	0393	1	15
00782	0394	1	2
00787	0395	1	2
00789	0396	1	6
00794	0397	1	4
00803	0398	1	5
00805	0022	0	1
00820	0399	1	2
00824	0023	0	1
00856	0400	1	46
00857	0401	1	5
00865	0402	1	9
00879	0403	1	2
00887	0404	1	11
00893	0024	0	1
00898	0025	0	1
00941	0027	0	1
00951	0028	0	1
00985	0405	1	29
00987	0406	1	7
00994	0407	1	2
01010	0029	0	1
01016	0030	0	1
01019	0031	0	1
01022	0032	0	1
01040	0033	0	1
01049	0408	1	20
01052	0908a	2	3
01052b	0908b	2	1
01101	0409	1	6
01108	0410	1	4
01111	0411	1	9
01116	0034	0	1
01127	0412	1	2
01128	0413	1	23
01141	0414	1	3
01148	0415	1	3
01154	0416	1	12
01158	0417	1	5
01160	0049	0	1
01168	0418	1	6
01170	0419	1	2
01172	0420	1	3
01174	0421	1	2
01175	0422	1	23
01179	0423	1	2
01187	0035	0	1
01197	0424	1	2
01212	0425	1	2
01215	0036	0	1
01217	0037	0	1
01219	0426	1	2
01235	0038	0	1
01242	0427	1	3
01245	0039	0	1
01252	0428	1	12
01263	0429	1	4
01272	0040	0	1
01276	0430	1	2
01285	0431	1	2
01295	0041	0	1
01305	0432	1	4
01312	0042	0	1
01349	0433	1	4
01350	0434	1	2
01363	0435	1	2
01369	0436	1	2
01382	0043	0	1
01395	0437	1	46
01410	0438	1	2
01412	0909a	2	1
01412b	0909b	2	1
01439	0044	0	1
01466	0045	0	1
01503	0046	0	1
01523	0047	0	1
01525	0048	0	1
01581	0910	1	6
01595	0439	1	4
01607	0440	1	19
01611	0441	1	15
01627	0442	1	2
01639	0443	1	2
01641	0050	0	1
01645	0444	1	2
01648	0051	0	1
01654	0445	1	2
01659	0911a	2	3
01659b	0911b	2	1
01666	0446	1	29
01676	0052	0	1
01682	0912a	2	11
01682b	0912b	2	1
01683	0053	0	1
01726	0054	0	1
01740	0055	0	1
01755	0056	0	1
01758	0057	0	1
01767	0447	1	4
01798	0448	1	3
01816	0058	0	1
01818	0059	0	1
01823	0060	0	1
01831	0449	1	3
01853	0450	1	2
01863	0451	1	12
01873	0061	0	1
01895	0452	1	5
01903	0453	1	7
01908	0062	0	1
01913	0063	0	1
01934	0454	1	4
01938	0455	1	16
01939	0456	1	2
01946	0457	1	61
01947	0458	1	23
01949	0459	1	5
01974	0064	0	1
02022	0460	1	8
02024	0461	1	2
02029	0462	1	5
02031	0463	1	149
02045	0464	1	8
02061	0465	1	2
02105	0466	1	4
02142	0467	1	7
02151	0065	0	1
02203	0468	1	3
02248	0469	1	3
02262	0470	1	50
02264	0471	1	4
02293	0472	1	2
02306	0473	1	3
02309	0474	1	15
02325	0475	1	6
02332	0066	0	1
02333	0476	1	3
02342	0067	0	1
02346	0477	1	3
02349	0478	1	16
02352	0068	0	1
02355	0069	0	1
02357	0479	1	3
02361	0480	1	17
02371	0481	1	2
02390	0482	1	14
02392	0913a	2	7
02392b	0913b	2	7
02396	0483	1	2
02397	0070	0	1
02407	0484	1	6
02422	0071	0	1
02425	0072	0	1
02426	0073	0	1
02429	0485	1	29
02430	0074	0	1
02439	0486	1	9
02464	0487	1	3
02482	0488	1	6
02488	0489	1	2
02489	0075	0	1
02515	0490	1	6
02528	0491	1	9
02564	0492	1	2
02774	0076	0	1
02780	0914a	2	4
02780b	0914b	2	1
02783	0493	1	29
02835	0494	1	13
02839	0495	1	2
02846	0077	0	1
02847	0496	1	16
02881	0078	0	1
02882	0079	0	1
02903	0497	1	2
02924	0498	1	8
02944	0499	1	2
02949	0080	0	1
02985	0081	0	1
02993	0500	1	2
03005	0501	1	3
03006	0082	1	4
03008	0922a	2	1
03008b	0922b	2	1
03052	0502	1	2
03079	0083	0	1
03084	0503	1	3
03101	0504	1	3
03124	0505	1	7
03137	0084	0	1
03138	0506	1	3
03145	0507	1	39
03151	0508	1	10
03153	0509	1	3
03157	0510	1	5
03159	0511	1	87
03165	0512	1	10
03172	0513	1	6
03179	0514	1	31
03180	0515	1	8
03208	0085	0	1
03214	0516	1	8
03233	0517	1	3
03239	0518	1	2
03241	0086	0	1
03244	0519	1	11
03267	0087	0	1
03272	0088	0	1
03278	0520	1	6
03297	0915a	2	2
03297b	0915b	2	1
03298	0521	1	3
03312	0522	1	15
03329	0089	0	1
03335	0523	1	5
03362	0527	1	13
03364	0090	0	1
03365	0524	1	2
03366	0525	1	3
03367	0526	1	11
03373	0528	1	5
03387	0091	0	1
03395	0529	1	11
03404	0530	1	6
03405	0531	1	4
03414	0092	0	1
03439	0532	1	2
03453	0093	0	1
03458	0094	0	1
03462	0533	1	4
03466	0095	0	1
03471	0096	0	1
03486	0097	0	1
03550	0534	1	11
03610	0535	1	13
03611	0536	1	38
03612	0537	1	53
03617	0538	1	51
03633	0539	1	2
03636	0540	1	2
03646	0098	0	1
03647	0541	1	54
03659	0542	1	3
03661	0099	0	1
03666	0100	0	1
03706	0101	0	1
03708	0543	1	4
03711	0102	0	1
03743	0103	0	1
03750	0104	0	1
03757	0916a	2	7
03757b	0916b	2	1
03761	0105	0	1
03780	0544	1	16
03835	0545	1	9
03896	0546	1	30
03939	0547	1	3
04008	0548	1	2
04009	0549	1	37
04130	0106	0	1
04185	0107	0	1
04216	0550	1	2
04233	0551	1	4
04243	0552	1	33
04261	0553	1	13
04277	0554	1	4
04280	0555	1	10
04286	0556	1	4
04296	0557	1	2
04319	0558	1	3
04321	0559	1	2
04339	0108	0	1
04364	0109	0	1
04368	0560	1	2
04369	0110	0	1
04373	0561	1	6
04381	0562	1	10
04385	0563	1	7
04389	0564	1	38
04391	0565	1	5
04412	0111	0	1
04442	0112	0	1
04446	0566	1	6
04447	0113	0	1
04453	0114	0	1
04485	0567	1	11
04489	0568	1	3
04490	0569	1	2
04499	0115	0	1
04512	0570	1	159
04523	0571	1	27
04525	0116	0	1
04569	0572	1	5
04621	0573	1	3
04640	0117	0	1
04654	0118	0	1
04657	0574	1	2
04660	0575	1	4
04661	0576	1	4
04664	0577	1	2
04667	0119	0	1
04673	0120	0	1
04674	0578	1	82
04679	0579	1	5
04707	0580	1	2
04711	0581	1	7
04713	0582	1	3
04765	0121	0	1
04801	0583	1	3
04803	0122	0	1
04806	0584	1	8
04807	0585	1	2
04817	0123	0	1
04848	0586	1	5
04849	0124	0	1
04918	0125	0	1
04922	0587	1	8
04930	0126	0	1
04993	0588	1	2
05010	0589	1	2
05014	0127	0	1
05081	0128	0	1
05123	0129	0	1
05152	0590	1	9
05161	0591	1	3
05220	0130	0	1
