00001	0189	1	91
00004	0191	1	6
00007	0192	1	50
00008	0193	1	30
00009	0194	1	3
00013	0195	1	99
00025	0197	1	20
00026	0198	1	2
00051	0199	1	21
00070	0200	1	7
00078	0201	1	5
00088	0202	1	57
00092	0001	0	1
00102	0204	1	8
00107	0002	0	1
00109	0205	1	61
00125	0003	0	1
00128	0625a	2	8
00128b	0625b	2	2
00129	0207	1	28
00132	0626a	2	1
00132b	0626b	2	1
00133	0208	1	12
00135	0209	1	19
00154	0210	1	19
00168	0211	1	17
00175	0212	1	2
00183	0213	1	16
00193	0214	1	4
00194	0215	1	51
00199	0217	1	2
00219	0004	0	1
00235	0218	1	2
00240	0219	1	6
00243	0005	0	1
00245	0220	1	16
00250	0221	1	32
00255	0222	1	86
00256	0224	1	20
00279	0225	1	5
00282	0226	1	25
00299	0227	1	10
00301	0228	1	18
00321	0229	1	32
00345	0230	1	3
00350	0006	0	1
00373	0231	1	3
00391	0007	0	1
00405	0009	0	1
00406	0235	1	8
00417	0008	0	1
00449	0010	0	1
00455	0232	1	3
00489	0011	0	1
00498	0012	0	1
00503	0233	1	2
00520	0234	1	2
00542	0013	0	1
00561	0014	0	1
00566	0236	1	2
00567	0237	1	5
00582	0238	1	40
00585	0239	1	2
00594	0240	1	7
00596	0015	0	1
00597	0016	0	1
00599	0241	1	5
00605	0242	1	7
00606	0243	1	3
00651	0017	0	1
00701	0244	1	7
00723	0245	1	19
00734	0246	1	6
00735	0247	1	35
00754	0018	0	1
00759	0627a	2	7
00759b	0627b	2	1
00763	0248	1	4
00767	0249	1	14
00769	0250	1	3
00776	0019	0	1
00789	0251	1	20
00792	0020	0	1
00794	0252	1	6
00856	0253	1	17
00857	0254	1	40
00858	0021	0	1
00859	0022	0	1
00865	0255	1	3
00887	0256	1	8
00893	0257	1	6
00910	0023	0	1
00913	0024	0	1
00938	0258	1	27
00985	0259	1	18
00987	0260	1	2
01003	0025	0	1
01039	0026	0	1
01049	0261	1	32
01074	0027	0	1
01101	0262	1	2
01108	0263	1	11
01111	0264	1	5
01127	0265	1	14
01128	0266	1	7
01141	0267	1	3
01143	0268	1	19
01154	0269	1	20
01168	0028	0	1
01170	0029	0	1
01174	0271	1	8
01175	0272	1	49
01179	0273	1	27
01242	0274	1	8
01252	0275	1	2
01263	0030	0	1
01288	0276	1	2
01296	0277	1	2
01349	0278	1	2
01369	0270	1	3
01395	0279	1	9
01410	0031	0	1
01421	0280	1	2
01466	0283	1	5
01523	0281	1	10
01581	0282	1	33
01607	0284	1	17
01609	0285	1	20
01611	0286	1	8
01639	0287	1	35
01644	0288	1	4
01645	0032	0	1
01654	0289	1	41
01659	0290	1	12
01666	0291	1	30
01726	0292	1	4
01740	0293	1	2
01762	0033	0	1
01767	0294	1	2
01789	0295	1	2
01796	0296	1	4
01818	0034	0	1
01839	0035	0	1
01853	0297	1	4
01863	0036	0	1
01913	0298	1	3
01934	0299	1	4
01938	0300	1	2
01946	0301	1	38
01947	0302	1	11
01949	0303	1	10
01957	0304	1	3
01974	0305	1	3
02006	0306	1	3
02029	0307	1	5
02031	0308	1	68
02033	0311	1	2
02045	0310	1	11
02118	0037	0	1
02142	0312	1	5
02262	0313	1	4
02267	0038	0	1
02306	0314	1	3
02308	0039	0	1
02309	0315	1	25
02322	0316	1	2
02325	0317	1	11
02327	0318	1	4
02333	0319	1	2
02349	0320	1	2
02352	0321	1	4
02357	0322	1	14
02383	0325	1	7
02390	0323	1	28
02407	0324	1	5
02413	0041	0	1
02415	0042	0	1
02425	0043	0	1
02426	0327	1	2
02435	0044	0	1
02436	0328	1	2
02464	0329	1	36
02482	0045	0	1
02488	0330	1	2
02496	0046	0	1
02515	0331	1	4
02775	0332	1	7
02782	0333	1	5
02783	0334	1	12
02800	0335	1	2
02806	0047	0	1
02835	0336	1	4
02847	0337	1	17
02897	0048	0	1
02899	0338	1	13
02944	0339	1	18
02946	0340	1	4
02992	0049	0	1
02993	0341	1	11
03006	0050	0	1
03046	0051	0	1
03047	0342	1	4
03052	0052	0	1
03084	0343	1	20
03101	0344	1	2
03116	0053	0	1
03124	0345	1	44
03128	0346	1	10
03132	0054	0	1
03138	0347	1	8
03145	0348	1	40
03151	0349	1	4
03157	0350	1	9
03159	0351	1	8
03165	0352	1	4
03172	0353	1	40
03179	0354	1	68
03180	0356	1	11
03184	0055	0	1
03208	0056	0	1
03214	0357	1	8
03239	0358	1	12
03244	0359	1	10
03267	0057	0	1
03272	0058	0	1
03297	0360	1	4
03298	0059	0	1
03312	0361	1	3
03326	0060	0	1
03335	0362	1	13
03348	0061	0	1
03365	0062	0	1
03367	0363	1	2
03372	0364	1	11
03373	0365	1	3
03381	0063	0	1
03387	0064	0	1
03395	0366	1	12
03402	0367	1	2
03405	0065	0	1
03438	0066	0	1
03439	0368	1	9
03462	0369	1	26
03499	0371	1	2
03544	0370	1	2
03550	0372	1	36
03610	0373	1	46
03611	0374	1	12
03617	0375	1	4
03636	0376	1	7
03638	0067	0	1
03647	0377	1	30
03715	0068	0	1
03750	0378	1	9
03761	0379	1	3
03780	0380	1	14
03785	0069	0	1
03835	0381	1	3
03878	0070	0	1
03880	0071	0	1
03896	0382	1	27
03941	0073	0	1
03947	0072	0	1
04009	0383	1	4
04144	0384	1	3
04192	0385	1	14
04233	0074	0	1
04235	0389	1	2
04243	0386	1	112
04261	0390	1	13
04277	0393	1	2
04280	0075	0	1
04286	0391a	2	2
04286b	0391b	2	2
04298	0392	1	6
04319	0076	0	1
04321	0394	1	3
04373	0077	0	1
04381	0078	0	1
04385	0395	1	42
04389	0396	1	15
04391	0397	1	2
04442	0398	1	8
04446	0399	1	8
04450	0079	0	1
04485	0400	1	8
04505	0401	1	7
04512	0402	1	110
04523	0405	1	13
04557	0406	1	4
04569	0407	1	33
04603	0163	0	1
04621	0080	0	1
04623	0081	0	1
04640	0082	0	1
04650	0408	1	19
04651	0083	0	1
04664	0084	0	1
04667	0409	1	10
04674	0410	1	33
04696	0085	0	1
04699	0086	0	1
04707	0411	1	3
04711	0412	1	9
04713	0413	1	11
04725	0414	1	3
04780	0417	1	2
04803	0415	1	5
04806	0416	1	5
04848	0418	1	5
04849	0419	1	2
04922	0087	0	1
04933	0420	1	3
05010	0088	0	1
05152	0421	1	20
05161	0422	1	3
05228	0425	1	10
05279	0426	1	55
05323	0423	1	4
05368	0089	0	1
05529	0424	1	3
05558	0428	1	16
05580	0429	1	6
05612	0090	0	1
05641	0430	1	2
05643	0628a	2	15
05643b	0628b	2	9
05644	0431	1	50
05666	0432	1	2
05676	0433a	2	4
05676b	0433b	2	2
05686	0434	1	6
05717	0435	1	4
05796	0091	0	1
05834	0092	0	1
05841	0436	1	3
05845	0437	1	4
05850	0093	0	1
05947	0094	0	1
05952	0438	1	3
05964	0439	1	7
06003	0095	0	1
06023	0097	0	1
06031	0124	0	1
06058	0096	0	1
06074	0440	1	86
06088	0442	1	4
06125	0443	1	2
06144	0098	0	1
06151	0099	0	1
06175	0100	0	1
06182	0444	1	4
06189	0445	1	9
06269	0446	1	3
06272	0629a	2	62
06272b	0629b	2	20
06285	0447	1	3
06290	0448	1	48
06318	0102	0	1
06403	0101	0	1
06432	0449	1	20
06476	0450	1	4
06499	0103	0	1
06517	0452	1	3
06532	0104	0	1
06586	0105	0	1
06617	0106	0	1
06633	0451	1	3
06643	0453	1	2
06748	0107	0	1
06776	0454	1	6
06861	0455	1	3
06872	0631a	2	103
06872b	0631b	2	1
06885	0456	1	10
06918	0458	1	2
06921	0459	1	9
06941	0108	0	1
06974	0109	0	1
06978	0457	1	2
07032	0460	1	50
07035	0110	0	1
07043	0461	1	3
07080	0112	0	1
07086	0113	0	1
07087	0114	0	1
07122	0111	0	1
07241	0115	0	1
07256	0116	0	1
07262	0462	1	6
07304	0463	1	12
07307	0117	0	1
07461	0464	1	129
07469	0467	1	7
07479	0468	1	3
07481	0118	0	1
07501	0469	1	21
07520	0470	1	20
07522	0471	1	13
07530	0472	1	7
07535	0473	1	11
07557	0119	0	1
07559	0120	0	1
07706	0121	0	1
07707	0474	1	4
07710	0475	1	6
07717	0476	1	14
07759	0477	1	4
07779	0478	1	5
07790	0122	0	1
07799	0479	1	2
07801	0480	1	46
07807	0481	1	2
07827	0482	1	21
07839	0483	1	3
07844	0484	1	71
07938	0123	0	1
07941	0486	1	56
08077	0326	1	3
08097	0488	1	14
08124	0489	1	8
08162	0490	1	3
08165	0634a	2	3
08165b	0634b	2	2
08239	0125	0	1
08244	0491	1	64
08248	0493	1	5
08269	0126	0	1
08279	0127	0	1
08283	0494	1	2
08293	0495	1	2
08296	0128	0	1
08354	0496	1	2
08361	0129	0	1
08365	0497	1	21
08376	0498	1	2
08412	0499	1	22
08426	0500	1	33
08437	0501	1	3
08603	0502	1	2
08685	0131	0	1
08759	0132	0	1
08778	0133	0	1
08787	0134	0	1
08795	0135	0	1
