00001	0210	1	95
00004	0216	1	11
00007	0218	1	14
00008	0214	1	32
00009	0213	1	6
00013	0215	1	23
00025	0212	1	22
00026	0217	1	6
00051	0219	1	30
00070	0001	0	1
00078	0221	1	2
00085	0002	0	1
00088	0220	1	11
00107	0222	1	3
00118	0223	1	2
00128	0224	1	2
00129	0226	1	13
00133	0003	0	1
00135	0225	1	33
00152	0004	0	1
00154	0577a	2	10
00154b	0577b	2	1
00168	0234	1	24
00175	0230	1	10
00183	0233	1	4
00193	0231	1	4
00194	0237	1	14
00216	0005	0	1
00236	0236	1	3
00240	0227	1	2
00245	0240	1	6
00250	0243	1	5
00255	0235	1	50
00256	0578a	2	20
00256b	0578b	2	1
00261	0242	1	2
00263	0009	0	1
00282	0579a	2	11
00282b	0579b	2	3
00288	0238	1	3
00299	0239	1	5
00301	0228	1	3
00321	0007	0	1
00350	0241	1	9
00385	0229	1	7
00489	0245	1	3
00503	0010	0	1
00513	0008	0	1
00516	0580a	2	1
00516b	0580b	2	1
00520	0232	1	36
00542	0244	1	16
00567	0247	1	25
00579	0246	1	19
00582	0248	1	3
00585	0250	1	3
00591	0249	1	5
00594	0251	1	11
00597	0254	1	8
00599	0011	0	1
00605	0252	1	24
00606	0253	1	7
00608	0006	0	1
00646	0255	1	6
00701	0012	0	1
00723	0256	1	17
00734	0014	0	1
00735	0258	1	7
00759	0260	1	2
00767	0257	1	6
00794	0259	1	5
00803	0013	0	1
00856	0015	0	1
00857	0261	1	3
00863	0017	0	1
00865	0265	1	8
00885	0262	1	31
00887	0264	1	2
00893	0263	1	2
00913	0016	0	1
00919	0018	0	1
00938	0266	1	17
00951	0267	1	3
00985	0269	1	26
00987	0268	1	21
00988	0270	1	2
00989	0271	1	2
00997	0019	0	1
01038	0272	1	4
01049	0273	1	15
01068	0021	0	1
01088	0020	0	1
01108	0022	0	1
01109	0275	1	4
01111	0276	1	7
01124	0051	0	1
01128	0274	1	7
01141	0029	0	1
01154	0026	0	1
01158	0280	1	2
01168	0279	1	10
01170	0281	1	5
01174	0283	1	2
01175	0277	1	29
01179	0023	0	1
01212	0027	0	1
01219	0287	1	11
01235	0030	0	1
01242	0028	0	1
01245	0025	0	1
01252	0285	1	8
01305	0284	1	3
01349	0024	0	1
01350	0031	0	1
01395	0278	1	15
01412	0288	1	4
01523	0282	1	7
01581	0286	1	8
01607	0289	1	14
01611	0033	0	1
01627	0035	0	1
01639	0581a	2	3
01639b	0581b	2	2
01641	0034	0	1
01644	0290	1	5
01645	0032	0	1
01654	0036	0	1
01659	0295	1	4
01666	0294	1	5
01682	0292	1	7
01727	0293	1	2
01755	0297	1	4
01765	0037	0	1
01767	0039	0	1
01796	0291	1	3
01816	0298	1	2
01818	0040	0	1
01823	0296	1	2
01863	0041	0	1
01903	0299	1	2
01905	0042	0	1
01934	0043	0	1
01938	0300	1	6
01939	0301	1	5
01946	0305	1	27
01947	0302	1	64
01949	0044	0	1
01957	0045	0	1
01961	0304	1	2
02022	0309	1	13
02029	0310	1	3
02031	0306	1	32
02045	0308	1	13
02105	0047	0	1
02142	0307	1	11
02143	0046	0	1
02262	0312	1	21
02264	0311	1	3
02267	0313	1	2
02277	0048	0	1
02282	0049	0	1
02325	0315	1	3
02342	0318	1	12
02349	0052	0	1
02355	0314	1	2
02390	0050	0	1
02407	0316	1	51
02429	0319	1	16
02430	0053	0	1
02436	0054	0	1
02439	0320	1	2
02464	0321	1	2
02473	0322	1	19
02485	0056	0	1
02515	0323	1	9
02774	0057	0	1
02783	0324	1	7
02800	0058	0	1
02835	0325	1	3
02843	0328	1	4
02847	0326	1	3
02881	0327	1	3
02882	0347	1	4
02900	0329	1	2
02924	0059	0	1
02944	0331a	2	4
02946	0330	1	8
02993	0332	1	3
03008	0060a	2	1
03008b	0060b	2	1
03044	0061	0	1
03046	0062	0	1
03047	0334	1	4
03052	0582	1	4
03079	0063	0	1
03084	0333	1	33
03101	0335	1	3
03124	0338	1	2
03128	0341	1	6
03137	0064	0	1
03138	0339	1	7
03145	0336	1	24
03151	0337	1	9
03153	0065	0	1
03157	0540	1	4
03159	0340	1	5
03165	0342	1	4
03172	0343	1	5
03173	0066	0	1
03179	0355	1	12
03180	0351	1	2
03196	0071	0	1
03208	0349	1	2
03214	0350	1	9
03219	0075	0	1
03239	0345	1	5
03244	0074	0	1
03267	0357	1	3
03297	0583a	2	1
03297b	0583b	2	1
03312	0354	1	2
03320	0076	0	1
03335	0353	1	3
03362	0072	0	1
03365	0348	1	2
03367	0356	1	3
03395	0352	1	3
03405	0069	0	1
03429	0070	0	1
03439	0068	0	1
03462	0073	0	1
03544	0077	0	1
03550	0344	1	8
03586	0346	1	2
03587	0078	0	1
03610	0359	1	14
03611	0584	1	12
03612	0358	1	8
03647	0360	1	12
03659	0365	1	6
03730	0083	0	1
03757	0081	0	1
03761	0361	1	2
03780	0364	1	12
03783	0079	0	1
03835	0085	0	1
03845	0082	0	1
03851	0080	0	1
03855	0084	0	1
03858	0366	1	3
03896	0363	1	18
03927	0088	0	1
03947	0087	0	1
04009	0362	1	14
04192	0086	0	1
04233	0371	1	3
04243	0370	1	2
04280	0369	1	2
04286	0368	1	5
04298	0367	1	3
04303	0372	1	2
04319	0089	0	1
04321	0090	0	1
04381	0373	1	5
04385	0374	1	5
04389	0375	1	24
04398	0376	1	2
04406	0377	1	2
04442	0091	0	1
04446	0384	1	3
04453	0380	1	4
04485	0379	1	12
04490	0094	0	1
04499	0092	0	1
04500	0093	0	1
04505	0383	1	3
04512	0381	1	38
04523	0382	1	34
04542	0378	1	2
04650	0388	1	11
04660	0386	1	3
04664	0385	1	2
04667	0387	1	2
04673	0095	0	1
04674	0389	1	45
04679	0390	1	2
04711	0395	1	12
04713	0097	0	1
04739	0098	0	1
04772	0103	0	1
04806	0399	1	3
04871	0394	1	2
04967	0101	0	1
04993	0397	1	3
05010	0396	1	5
05037	0100	0	1
05039	0099	0	1
05138	0392	1	3
05152	0402	1	5
05154	0398	1	2
05161	0096	0	1
05228	0102	0	1
05279	0400	1	15
05293	0391	1	3
05323	0393	1	9
05391	0401	1	7
05558	0104	0	1
05580	0404	1	4
05609	0403	1	2
05612	0105	0	1
05639	0405	1	2
05643	0408	1	6
05644	0406	1	36
05666	0407	1	2
05676	0409a	2	5
05676b	0409b	2	1
05686	0410	1	5
05717	0106	0	1
05809	0411	1	2
05834	0107	0	1
05841	0412	1	8
05845	0413	1	2
05850	0414	1	3
05952	0424	1	6
05964	0114	0	1
05983	0426	1	6
06023	0418	1	2
06031	0109	0	1
06045	0108	0	1
06074	0420	1	15
06086	0415	1	21
06151	0416	1	4
06175	0427	1	10
06182	0111	0	1
06189	0110	0	1
06272	0422	1	4
06285	0419	1	3
06290	0421	1	2
06317	0423	1	3
06432	0417	1	4
06476	0113	0	1
06487	0112	0	1
06490	0425	1	5
06824	0117	0	1
06872	0428	1	35
06885	0429	1	13
06918	0115	0	1
06921	0116	0	1
07032	0430	1	23
07043	0431	1	12
07047	0432	1	4
07076	0118	0	1
07112	0120	0	1
07203	0433	1	2
07230	0119	0	1
07259	0434	1	19
07261	0436	1	2
07262	0441	1	5
07290	0435	1	2
07291	0440	1	8
07346	0121	0	1
07348	0438	1	3
07366	0437	1	2
07397	0439	1	2
07437	0122	0	1
07456	0124	0	1
07457	0123	0	1
07461	0442	1	44
07469	0125	0	1
07479	0446	1	4
07481	0127	0	1
07483	0444	1	2
07501	0126	0	1
07508	0129	0	1
07522	0128	0	1
07530	0445	1	3
07535	0443	1	13
07559	0447	1	2
07707	0585a	2	10
07707b	0585b	2	1
07709	0448	1	7
07710	0450	1	46
07717	0449	1	13
07758	0131	0	1
07759	0132	0	1
07779	0130	0	1
07790	0453	1	2
07801	0455	1	12
07813	0454	1	3
07828	0133	0	1
07839	0452	1	9
07844	0451	1	26
07870	0134	0	1
07941	0456	1	2
08077	0055	0	1
08097	0136	0	1
08107	0459	1	2
08124	0457	1	8
08143	0462	1	2
08148	0460	1	6
08162	0458	1	2
08165	0461	1	12
08244	0464	1	2
08248	0463	1	3
08296	0465	1	6
08316	0138	0	1
08329	0137	0	1
08354	0466	1	4
