00001	0674	1	45
00004	0677	1	12
00006	0001	0	1
00007	0678	1	40
00008	0676	1	11
00009	0679	1	10
00013	0673	1	38
00020	0675	1	9
00025	0672	1	6
00026	0671	1	3
00051	0680	1	29
00069	0682	1	2
00070	0681	1	5
00078	0691	1	22
00085	0687	1	5
00088	0683	1	181
00090	0692	1	3
00092	0688	1	25
00100	0690	1	2
00102	0689	1	8
00107	0693	1	10
00109	0694	1	39
00118	0002	0	1
00125	0696	1	2
00126	0003	0	1
00128	0695	1	17
00129	0701	1	37
00132	0702	1	6
00133	0700	1	13
00134	0697	1	2
00135	0699	1	19
00136	0698	1	2
00154	0704	1	8
00156	0706	1	2
00157	0703	1	5
00161	0705	1	2
00168	0723	1	37
00170	0022	0	1
00175	0711	1	10
00177	0724	1	10
00183	0734	1	2
00185	0026	0	1
00186	0714	1	2
00192	0727	1	6
00193	0710	1	14
00194	0707	1	52
00199	0733	1	4
00206	0004	0	1
00217	0722	1	6
00218	0742	1	2
00219	0007	0	1
00236	0726	1	5
00240	0713	1	2
00243	0016	0	1
00250	0735	1	4
00255	0716	1	9
00256	0715	1	6
00263	0006	0	1
00279	0745	1	15
00282	0732	1	20
00287	0012	0	1
00288	0717	1	2
00293	0740	1	2
00299	0718	1	3
00301	0741	1	2
00313	0013	0	1
00316	0743	1	2
00321	0738	1	5
00325	0005	0	1
00338	0739	1	8
00340	0010	0	1
00343	0014	0	1
00345	0725	1	7
00349	0018	0	1
00350	0712	1	3
00360	0709	1	8
00369	0019	0	1
00378	0023	0	1
00385	0737	1	2
00387	0009	0	1
00391	0024	0	1
00405	0719	1	2
00406	0730	1	6
00407	0729	1	2
00414	0017	0	1
00429	0020	0	1
00449	0708	1	2
00455	1576a	2	3
00455b	1576b	2	2
00468	0736	1	30
00479	0728	1	2
00483	0011	0	1
00489	0744	1	5
00498	0021	0	1
00503	0731	1	14
00513	0015	0	1
00516	0720	1	3
00520	0025	0	1
00542	0027	0	1
00554	0008	0	1
00555	0721	1	10
00560	0746	1	11
00561	0749	1	2
00564	0028	0	1
00565	0029	0	1
00566	0748	1	9
00567	0747	1	22
00582	0751	1	12
00585	0752	1	7
00589	0750	1	2
00591	0753	1	11
00593	0030	0	1
00594	0756	1	5
00596	0755	1	7
00597	0757	1	15
00599	0758	1	3
00602	0762	1	2
00605	0761	1	48
00606	0760	1	8
00608	0754	1	3
00613	0759	1	4
00625	0764	1	2
00629	0763	1	4
00646	0765	1	2
00651	0032	0	1
00662	0767	1	3
00664	0768	1	2
00672	0033	0	1
00701	0769	1	2
00723	0770	1	16
00729	0038	0	1
00734	0771	1	7
00735	0774	1	2
00754	0772	1	2
00759	1577a	2	7
00759b	1577b	2	1
00760	0039	0	1
00761	0781	1	2
00763	0778	1	12
00767	0775	1	7
00768	0035	0	1
00776	0773	1	4
00781	0036	0	1
00789	0779	1	24
00791	0777	1	3
00794	0776	1	15
00799	0034	0	1
00818	0037	0	1
00843	0780	1	2
00856	0782	1	8
00857	0785	1	11
00858	0783	1	9
00863	0784	1	2
00865	0045	0	1
00877	0042	0	1
00879	0792	1	7
00881	0046	0	1
00882	0044	0	1
00885	0788	1	2
00887	0786	1	3
00889	0041	0	1
00890	0789	1	3
00893	0787	1	3
00894	0790	1	3
00900	0791	1	3
00910	0040	0	1
00919	0047	0	1
00924	0048	0	1
00938	0793	1	7
00941	0049	0	1
00959	0794	1	2
00975	0795	1	2
00985	0797	1	45
00987	0798	1	8
00991	0051	0	1
00992	0796	1	2
00994	0801	1	2
01004	0802	1	2
01007	0050a	2	1
01007b	0050b	2	1
01010	0799	1	4
01016	0800	1	5
01033	0052	0	1
01034	0055	0	1
01035	0053	0	1
01040	0803	1	21
01049	0804	1	7
01052	0054	0	1
01068	0057	0	1
01074	0805	1	2
01079	0056	0	1
01101	0806	1	2
01104	0058	0	1
01108	0812	1	7
01109	0060	0	1
01111	0809	1	15
01112	0811	1	2
01116	0059	0	1
01127	0808	1	4
01128	0807	1	6
01133	0810	1	2
01135	0061	0	1
01141	0817	1	2
01142	0825	1	9
01143	0821	1	2
01150	0822	1	3
01154	0851	1	17
01155	0837	1	2
01157	0824	1	8
01158	0854	1	3
01160	0840	1	2
01163	0839	1	2
01168	0836	1	4
01170	0830	1	4
01172	0829	1	2
01174	0820	1	10
01175	0850	1	16
01176	0816	1	3
01179	0818	1	3
01185	0828	1	2
01187	0064	0	1
01197	1578a	2	1
01197b	1578b	2	1
01203	0819	1	2
01207	0066	0	1
01215	0815	1	2
01217	0062	0	1
01219	0838	1	3
01235	0813	1	6
01242	0835	1	5
01252	0814	1	12
01254	0071	0	1
01255	0072	0	1
01263	0841	1	6
01288	0834	1	2
01295	0853	1	2
01296	0833	1	9
01305	0847	1	3
01326	0846	1	3
01342	0842	1	6
01349	0823	1	4
01350	0068	0	1
01354	0063	0	1
01363	0069	0	1
01369	0852	1	7
01373	0843	1	5
01395	0849	1	10
01412	0832	1	7
01421	0845	1	3
01427	0065	0	1
01451	0848	1	2
01452	0070	0	1
01468	0831	1	2
01479	0855	1	3
01523	0844	1	2
01581	0826	1	31
01584	0067	1	2
01607	0856	1	19
01609	0073	0	1
01611	0861	1	27
01627	0857	1	4
01630	0075	0	1
01639	0859	1	13
01644	0074	0	1
01645	0860	1	12
01647	0858	1	2
01654	0862	1	4
01659	0864	1	8
01666	0871	1	10
01674	0874	1	3
01682	0081	0	1
01710	0869	1	5
01740	0867	1	3
01745	0868	1	3
01755	0875	1	2
01758	0076	0	1
01765	0866	1	2
01796	1579a	2	2
01796b	1579b	2	1
01798	0863	1	7
01816	0872	1	5
01823	0078	0	1
01831	0870	1	5
01839	0079	0	1
01850	0470	0	1
01851	0080	0	1
01853	0865	1	3
01863	0077	0	1
01878	0873	1	2
01903	0876	1	8
01904	0083	0	1
01913	0082	0	1
01927	0877	1	4
01928	1580a	2	1
01928b	1580b	2	1
01932	0084	0	1
01934	0882	1	4
01936	0879	1	2
01938	0881	1	13
01939	0880	1	3
01943	0878	1	4
01946	0889	1	36
01947	0891	1	33
01948	0890	1	5
01949	0888	1	3
01957	0085	0	1
01961	0088	0	1
01968	0089	0	1
01972	0883	1	4
01974	0886	1	6
01981	0884	1	4
01984	0887	1	5
01992	0091	0	1
02010	0885	1	2
02015	0090	0	1
02019	0087	0	1
02021	0086	0	1
02022	0092	0	1
02031	0897	1	26
02033	0895	1	3
02043	0094	0	1
02045	0898	1	11
02069	0896	1	8
02077	0894	1	5
02078	0893	1	3
02092	0095	0	1
02103	0096	0	1
02105	0097	0	1
02142	0892	1	3
02184	0093	0	1
02195	0098	0	1
02262	0902	1	12
02265	0101	0	1
02267	0900	1	5
02268	0100	0	1
02273	0904	1	3
02275	0905	1	2
02281	0099	0	1
02282	0899	1	3
02284	0901	1	2
02293	0903	1	16
02295	0102	0	1
02306	0919	1	2
02307	0113	0	1
02308	0108	0	1
02309	0916	1	10
02312	0114	0	1
02316	0925	1	2
02322	0911	1	19
02323	0920	1	5
02325	0913	1	6
02326	0115	0	1
02327	0915a	2	3
02327b	0915b	2	2
02331	0109	0	1
02332	0914	1	6
02333	0116	0	1
02336	0103	0	1
02342	0912	1	2
02344	0107	0	1
02349	0918	1	4
02351	0106	0	1
02352	0110	0	1
02355	0111	0	1
02357	0921	1	3
02358	0926	1	2
02361	0907	1	2
02363	0117	0	1
02371	0105	0	1
02372	0909	1	2
02373	0924	1	3
02383	0112	0	1
02386	0922	1	2
02387	0906	1	2
02390	0910	1	13
02395	0908	1	3
02396	0923	1	4
02406	0104	0	1
02407	0927	1	13
02413	0928	1	2
02415	0929	1	28
02422	0933	1	2
02425	0930	1	5
02426	0118	0	1
02427	0119	0	1
02429	0931	1	2
02430	1581a	2	4
02430b	1581b	2	1
02435	0932	1	2
02436	0934	1	3
02439	0937	1	6
02440	0935	1	2
02446	0936	1	5
02464	0938	1	7
02470	0125	0	1
02471	0940	1	3
02473	0941	1	3
02478	0121	0	1
02482	0939	1	9
02484	0122	0	1
02485	0123	0	1
02502	0120	0	1
02505	0124	0	1
02515	1582a	2	5
02515b	1582b	2	2
02528	0942	1	11
02559	0129	0	1
02572	0126	0	1
02598	0127	0	1
02606	0130	0	1
02607	0943	1	3
02617	0623	0	1
02734	0128	0	1
02764	0944	1	5
02767	1583a	2	1
02767b	1583b	2	1
02773	0132	0	1
02774	0945	1	5
02775	0947	1	4
02776	0131	0	1
02780	0946	1	2
02784	0948	1	7
02806	0136	0	1
02816	0950	1	3
02820	0949	1	4
02835	0952	1	41
02839	0142	0	1
02847	0951	1	6
02857	0135	0	1
02881	0133	0	1
02882	0134	0	1
02899	0954	1	4
02900	0955	1	27
02902	0137	0	1
02903	0953	1	4
02915	0956	1	2
02922	0141	0	1
02928	0963	1	5
02932	0138	0	1
02938	0140	0	1
02944	0961	1	6
02946	0958	1	3
02952	1584a	2	1
02952b	1584b	2	1
02961	0959	1	3
02962	0960	1	6
02963	0957	1	2
02992	0143	0	1
02993	0962	1	10
02999	0139	0	1
03005	0964	1	2
03006	0965	1	4
03008	0578	0	1
03010	0144	0	1
03037	0145	0	1
03044	0967	1	6
03047	0969	1	5
03052	0966	1	5
03065	0968	1	3
03066	0147	0	1
03084	0146	0	1
03101	0148	0	1
03109	0149	0	1
03115	0970	1	2
03116	0971	1	2
03124	0975	1	7
03128	0973	1	4
03132	0974	1	3
03137	0976	1	3
03138	0977	1	28
03143	0983	1	6
03145	0979	1	17
03151	0978	1	12
03153	0981	1	3
03157	0982	1	8
03159	0972	1	12
03160	0150	0	1
03165	0984	1	4
03171	1585a	2	1
03171b	1585b	2	1
03172	0980	1	13
03173	0151	0	1
03179	1003	1	44
03180	1018	1	3
03184	1009	1	2
03194	0999	1	3
03196	0994	1	3
03200	0156	0	1
03203	1016	1	2
03214	0998	1	3
03219	0177	0	1
03226	0152	0	1
03229	0158	0	1
03235	0176	0	1
03239	1006	1	5
03240	0161	0	1
03244	0162	0	1
03245	0995	1	2
03265	0175	0	1
03267	0986	1	3
03289	0991	1	2
03291	0153	0	1
03292	1007	1	5
03297	0154	0	1
03298	1017	1	2
03307	0170	0	1
03309	0164	0	1
03310	0157	0	1
03312	1001	1	6
03326	0992	1	8
03335	1005	1	3
03355	1015	1	3
03365	0996	1	3
03371	0990	1	2
03372	0987	1	2
03373	0989	1	5
03390	1013	1	2
03394	0168	0	1
03395	0993	1	5
03396	0155	0	1
03400	0174	0	1
03404	1002	1	2
03409	1010	1	6
03439	1011	1	12
03453	0180a	2	1
03453b	0180b	2	1
03462	1008	1	12
03463	0171	0	1
03466	0165	1	2
03474	1012	1	2
03486	0160	0	1
03501	0985	1	4
03523	0163	0	1
03530	0997	1	2
03534	0159	0	1
03548	1014a	2	2
03548b	1014b	2	1
03549	0167	0	1
03550	1004	1	9
03551	0179	0	1
03561	0178	0	1
03584	0166	0	1
03585	0172	0	1
03586	1000	1	3
03587	0988	1	2
03607	0182	0	1
03610	1021	1	22
03611	1022	1	3
03612	1019	1	8
03617	1020	1	28
03633	0183	0	1
03638	0181	0	1
03647	1023	1	31
03659	1035	1	3
03661	1049	1	2
03675	0192	0	1
03686	1042	1	3
03687	1032	1	2
03690	1039	1	6
03694	0186	0	1
03704	0187	0	1
03708	1036	1	4
03711	1029	1	3
03715	1047	1	3
03720	0200	0	1
03747	0213	0	1
03750	1037	1	3
03755	0193	0	1
03757	0184	0	1
03761	0209	0	1
03764	0205	0	1
03767	0201	0	1
03768	0212	0	1
03780	1041	1	7
03783	1040	1	6
03834	1048	1	2
03835	1030	1	5
03844	0204	0	1
