00001	0381	1	64
00004	0385	1	3
00007	0378	1	19
00008	0377	1	28
00009	0379	1	16
00013	0375	1	74
00020	0380	1	12
00025	0384	1	9
00026	0383	1	5
00051	0386	1	36
00069	0001	0	1
00070	0387	1	22
00078	0396	1	63
00085	1138a	2	10
00085b	1138b	2	2
00088	0388	1	353
00092	0398	1	20
00102	0399	1	4
00104	0002	0	1
00108	0402	1	3
00109	0400	1	67
00113	0403	1	4
00118	0003	0	1
00128	0404	1	23
00129	0407	1	23
00132	0409	1	20
00133	0405	1	55
00135	0408	1	14
00136	0410	1	12
00150	0411	1	3
00154	0412	1	32
00168	0439	1	37
00173	0005	0	1
00175	0437	1	28
00176	0004	0	1
00177	0425	1	4
00182	0006	0	1
00183	0414	1	2
00192	0433	1	10
00193	0432	1	8
00194	0434	1	138
00199	1140a	2	3
00199b	1140b	2	1
00206	0007	0	1
00209	0430	1	5
00213	1139a	2	4
00213b	1139b	2	3
00217	0446	1	7
00219	0420	1	2
00230	0009	0	1
00233	0010	0	1
00235	0419	1	2
00236	0012	0	1
00238	0016	0	1
00240	0413	1	3
00244	0008	0	1
00245	0423	1	8
00246	0418	1	2
00250	0441	1	26
00253	0447	1	7
00256	0438	1	26
00258	0013	0	1
00260	0443	1	3
00263	0211	0	1
00264	0025	0	1
00267	0017	0	1
00279	0442	1	21
00282	0440	1	39
00288	0429	1	6
00299	0426	1	4
00301	0428	1	11
00321	0431	1	8
00325	0020	0	1
00345	0015	0	1
00349	0422	1	2
00350	0023	0	1
00351	0444	1	4
00360	0018	0	1
00368	0014	0	1
00369	0417	1	2
00373	0427	1	3
00378	0416	1	2
00382	0011	0	1
00391	0019	0	1
00405	0021	0	1
00417	0027	0	1
00449	0415	1	2
00450	0028	0	1
00455	0026	0	1
00471	0024	0	1
00475	1141a	2	2
00475b	1141b	2	1
00483	0424	1	4
00493	0022	0	1
00516	0421	1	2
00542	0445	1	3
00561	0452	1	55
00566	0449	1	19
00567	0448	1	4
00574	0450	1	63
00582	0457	1	25
00585	0454	1	12
00589	0455	1	2
00591	0456	1	3
00594	0460	1	38
00599	0463	1	6
00605	0458	1	100
00606	0462	1	5
00613	0461	1	4
00616	0029	0	1
00636	0030	0	1
00696	0031	0	1
00701	0464	1	6
00718	0032	0	1
00723	0465a	2	47
00723b	0465b	2	23
00729	0477	1	4
00734	0473	1	3
00735	0034	0	1
00736	0033	0	1
00759	0469	1	5
00763	0470	1	8
00767	0474	1	12
00769	0471	1	21
00776	0476	1	2
00789	0467	1	71
00791	0035	0	1
00794	0472	1	13
