00001	0212	1	291
00004	0224	1	39
00006	0211	1	2
00007	0218	1	179
00008	0222	1	64
00009	0225	1	22
00013	0228	1	299
00020	0001	0	1
00025	0226	1	80
00051	0234	1	81
00070	0002	0	1
00078	0240	1	28
00085	0236	1	3
00088	0237	1	118
00102	0930	1	178
00107	0241	1	25
00109	0242	1	63
00125	0244	1	27
00128	0934a	2	17
00128b	0934b	2	9
00129	0248	1	129
00133	0251	1	76
00134	0245	1	20
00135	0246	1	74
00150	0004	0	1
00152	0003	0	1
00154	0253	1	59
00168	0289	1	39
00175	0935a	2	13
00175b	0935b	2	5
00177	0279	1	5
00183	0256	1	8
00193	0290	1	15
00194	0259	1	125
00199	0008	0	1
00203	0277	1	17
00216	0268	1	3
00217	0284	1	3
00230	0266	1	2
00235	0288	1	15
00236	0267	1	10
00240	0270	1	16
00243	0287	1	32
00245	0255	1	43
00250	0273	1	135
00255	0281	1	68
00256	0257	1	60
00279	0265	1	3
00282	0262	1	47
00287	0009	0	1
00299	0007	0	1
00301	0263	1	99
00316	0006	0	1
00321	0278	1	11
00338	0280	1	7
00345	0283	1	4
00350	0272	1	25
00373	0285	1	5
00405	0936a	2	15
00405b	0936b	2	1
00406	0286	1	4
00417	0005	0	1
00503	0271	1	6
00516	0269	1	13
00520	0276	1	3
00560	0012	0	1
00562	0011	0	1
00566	0294	1	8
00567	0292	1	6
00570	0010	0	1
00573	0937a	2	4
00573b	0937b	2	1
00574	0293	1	2
00579	0013	0	1
00582	0295	1	20
00585	0296	1	21
00591	0297	1	3
00594	0299	1	47
00597	0300	1	58
00599	0298	1	14
00605	0302	1	103
00606	0305	1	25
00613	0014	0	1
00646	0015	0	1
00672	0307	1	2
00678	0306	1	26
00701	0938a	2	10
00701b	0938b	2	4
00723	0308	1	26
00734	0320	1	115
00735	0313	1	75
00754	0317	1	3
00759	0323	1	50
00761	0319	1	3
00763	0309	1	153
00767	0326	1	3
00776	0325	1	5
00781	0316	1	5
00789	0324	1	5
00792	0315	1	2
00794	0318	1	22
00856	0327	1	6
00857	0332	1	4
00858	0329	1	3
00859	0330	1	2
00865	0331	1	3
00887	0328	1	7
00893	0939a	2	22
00893b	0939b	2	1
00898	0017	0	1
00919	0018	0	1
00938	0333	1	16
00941	0019	0	1
00985	0334	1	122
00987	0337	1	8
01010	0020	0	1
01034	0021	0	1
01039	0022	0	1
01040	0338	1	2
01049	0339	1	195
01074	0343	1	4
01088	0657	1	2
01101	0344	1	20
01108	0345	1	40
01111	0346	1	70
01127	0348	1	21
01128	0349	1	70
01141	0359	1	7
01143	0367	1	6
01146	0026	0	1
01147	0027	0	1
01154	0360	1	65
01168	0373	1	15
01170	0354	1	11
01174	0355	1	66
01175	0351	1	131
01179	0370	1	13
01197	0023	0	1
01219	0025	0	1
01242	0368	1	3
01252	0369	1	8
01263	0364	1	5
01296	0362	1	11
01349	0371	1	70
01369	0358	1	33
01395	0363	1	37
01421	0365	1	3
01430	0024	0	1
01523	0366	1	3
01581	0357	1	4
01607	0374	1	93
01611	0376	1	148
01645	0379	1	23
01654	0380	1	31
01659	0389	1	51
01666	0386	1	35
01726	0382	1	4
01740	0029	0	1
01755	0387	1	30
01767	0391	1	12
01789	0381	1	3
01796	0940a	2	15
01796b	0940b	2	2
01831	0388	1	11
01839	0384	1	57
01853	0392	1	25
01863	0028	0	1
01895	0383	1	10
01903	0393	1	2
01913	0030	0	1
01934	0395	1	34
01938	0394	1	8
01943	0031	0	1
01946	0398	1	35
01947	0396	1	14
01949	0397	1	15
01957	0399	1	3
01961	0032	0	1
01984	0941a	2	2
01984b	0941b	2	1
02022	0400	1	6
02031	0404	1	247
02033	0942	1	17
02045	0409	1	9
02051	0401	1	2
02069	0403	1	17
02078	0033	0	1
02110	0034	0	1
02142	0402	1	3
02262	0410	1	37
02267	0412	1	5
02268	0035	0	1
02277	0036	0	1
02293	0411	1	4
02308	0417	1	3
02322	0425	1	8
02325	0426	1	48
02327	0037	0	1
02331	0422	1	4
02346	0421	1	2
02349	0038	0	1
02352	0416	1	3
02355	0040	0	1
02357	0419	1	19
02358	0418	1	4
02361	0420	1	5
02383	0423	1	5
02390	0414	1	80
02395	0424	1	5
02397	0039	0	1
02407	0413	1	8
02422	0042	0	1
02425	0430	1	2
02429	0429	1	5
02430	0427	1	3
02435	0428	1	30
02436	0041	0	1
02439	0431	1	47
02440	0432	1	4
02464	0943	1	27
02480	0434	1	5
02482	0435	1	2
02496	0044	0	1
02505	0043	0	1
02515	0433	1	9
02528	0045	0	1
