00001	0119	1	129
00004	0001	0	1
00007	0127	1	3
00008	0125	1	35
00009	0126	1	9
00013	0124	1	29
00025	0122a	2	75
00025b	0122b	2	8
00051	0128	1	51
00070	0002	0	1
00078	0003	0	1
00088	0130	1	9
00107	0004	0	1
00128	0131	1	2
00129	0005	0	1
00154	0132	1	7
00168	0006	0	1
00175	0142	1	2
00183	0144	1	3
00193	0141	1	8
00194	0133	1	57
00217	0135	1	2
00240	0008	0	1
00245	0138	1	32
00250	0151	1	2
00255	0146	1	122
00256	0139	1	25
00261	0150	1	2
00279	0007	0	1
00282	0137	1	24
00301	0140	1	17
00321	0136	1	3
00417	0143	1	3
00455	0009	0	1
00489	0149	1	4
00520	0145	1	4
00562	0457a	2	7
00562b	0457b	2	2
00567	0152	1	68
00568	0010	0	1
00582	0154	1	12
00585	0155	1	5
00591	0156	1	2
00594	0161	1	2
00599	0160	1	5
00605	0157	1	76
00606	0159	1	11
00646	0162	1	2
00723	0163	1	17
00734	0170	1	7
00735	0171	1	84
00754	0169	1	9
00763	0164	1	6
00767	0166	1	5
00781	0167	1	61
00803	0165	1	8
00856	0173	1	28
00857	0178	1	4
00858	0177	1	2
00865	0174	1	7
00885	0176	1	2
00887	0179	1	2
00893	0175	1	4
00938	0180	1	11
00951	0242	1	12
00984	0011	0	1
00985	0181	1	64
00987	0183	1	3
01101	0012	0	1
01111	0184	1	10
01127	0013	0	1
01154	0189	1	17
01158	0015	0	1
01168	0192	1	50
01174	0016	0	1
01175	0185	1	19
01178	0190	1	2
01179	0014	0	1
01219	0186	1	8
01235	0188	1	27
01288	0187	1	9
01395	0191	1	2
01581	0193	1	83
01607	0199	1	9
01623	0017	0	1
01627	0196	1	5
01639	0195	1	6
01641	0198	1	18
01645	0197	1	5
01654	0200	1	8
01659	0209	1	12
01666	0204	1	22
01690	0459a	2	2
01690b	0459b	2	1
01710	0206	1	6
01726	0203	1	3
01727	0210	1	2
01740	0211	1	3
01755	0019	0	1
01767	0202	1	5
01796	0020	0	1
01798	0018	0	1
01831	0207	1	66
01839	0201	1	5
01856	0212	1	3
01878	0213	1	3
01895	0458a	2	4
01895b	0458b	2	1
01903	0021	0	1
01934	0023	0	1
01938	0022	0	1
01946	0214	1	40
01947	0215	1	8
01954	0024	0	1
01972	0217	1	2
01981	0216	1	2
02029	0220	1	3
02031	0221	1	53
02045	0218	1	44
02105	0219	1	8
02262	0223	1	21
02264	0025	0	1
02309	0229	1	6
02333	0228	1	10
02342	0224	1	2
02361	0027	0	1
02383	0230	1	8
02390	0026	0	1
02407	0225	1	111
02429	0231	1	3
02469	0232	1	3
02473	0233	1	72
02515	0028	0	1
02528	0235	1	9
02564	0236	1	5
02589	0029	0	1
02780	0460a	2	3
02780b	0460b	2	1
02800	0240	1	29
02820	0241	1	3
02835	0237	1	2
02847	0239	1	7
02882	0238	1	11
02899	0243	1	5
02905	0030	0	1
02907	0031	0	1
02932	0244	1	2
02946	0246	1	3
02993	0245	1	18
02999	0354	1	6
03008	0461a	2	3
03008b	0461b	2	2
03020	0247	1	2
03047	0032	0	1
03084	0248	1	10
03101	0249	1	51
03109	0252	1	2
03116	0251	1	8
03124	0256	1	6
03128	0255	1	5
03145	0033	0	1
03151	0254	1	3
03157	0419	1	30
03159	0253	1	17
03165	0258a	2	41
03165b	0258b	2	20
03172	0257	1	8
03173	0260	1	4
03179	0034	0	1
03239	0261	1	6
03244	0263	1	4
03267	0262	1	10
03309	0038	0	1
03312	0462a	2	30
03312b	0462b	2	1
03335	0036	0	1
03395	0035	0	1
03550	0037	0	1
03610	0264	1	13
03611	0039	0	1
03617	0265	1	56
03647	0267	1	48
03690	0270	1	7
03780	0273	1	17
03799	0040	0	1
03835	0041	0	1
03896	0272	1	2
03947	0271	1	2
04009	0268	1	72
04233	0276	1	8
04243	0277	1	3
04280	0275a	2	5
04280b	0275b	2	2
04296	0463a	2	3
04296b	0463b	2	1
04298	0464a	2	57
04298b	0464b	2	7
04319	0274	1	7
04385	0278	1	42
04389	0280	1	18
04398	0466a	2	3
04398b	0466b	2	2
04406	0279	1	9
04446	0281	1	6
04485	0290	1	36
04490	0289	1	9
04500	0467a	3	1
04500b	0467b	3	1
04500c	0467c	3	1
04512	0282	1	29
04523	0286	1	17
04557	0283	1	57
04569	0287	1	6
04603	0288	1	2
04636	0285	1	2
04645	0042	0	1
04664	0291	1	4
04673	0043	0	1
04674	0292	1	89
04693	0044	0	1
04711	0297	1	3
04712	0296	1	4
04713	0305	1	4
04803	0294	1	5
04806	0300	1	2
04807	0047	0	1
04904	0045	0	1
04918	0049	0	1
04984	0302	1	2
05010	0048	0	1
05123	0046	0	1
05152	0306	1	4
05154	0301	1	3
05161	0308	1	3
05210	0295	1	2
05279	0303	1	3
05293	0304	1	5
05323	0307	1	13
05391	0298	1	7
05519	0299	1	3
05558	0309	1	10
05580	0310	1	8
05599	0050	0	1
05641	0051	0	1
05643	0052	0	1
05644	0311	1	39
05717	0312	1	3
05809	0313	1	2
05845	0314	1	6
05850	0053	0	1
05941	0055	0	1
05950	0054	0	1
05952	0315	1	22
05957	0059	0	1
05964	0063	0	1
05985	0327	1	2
06031	0326	1	3
06041	0064	0	1
06045	0325	1	16
06055	0058	0	1
06074	0320	1	13
06088	0060	0	1
06125	0062	0	1
06151	0323	1	10
06173	0061	0	1
06175	0057	0	1
06182	0316	1	68
06272	0319	1	41
06290	0318	1	27
06476	0322	1	18
06490	0321	1	12
06564	0324	1	2
06577	0056	0	1
06824	0066	0	1
06867	0065	0	1
06872	0468a	2	48
06872b	0468b	2	1
06882	0330	1	24
06885	0328	1	8
06918	0332	1	12
06965	0329	1	7
06971	0331	1	4
07032	0333	1	58
07043	0335	1	15
07047	0336a	2	1
07047b	0336b	2	1
07122	0338	1	6
07203	0337	1	2
07241	0067	0	1
07261	0068	0	1
07262	0339	1	26
07287	0342	1	2
07291	0341	1	16
07304	0340	1	29
07352	0069	0	1
07456	0070	0	1
07457	0071	0	1
07461	0343	1	25
07479	0346	1	5
07501	0344	1	93
07535	0347	1	2
07591	0348	1	2
07707	0349	1	7
07710	0350	1	3
07717	0351	1	24
07758	0352	1	3
07770	0072	0	1
07779	0353	1	7
07801	0357	1	17
07813	0074	0	1
07827	0358	1	6
07839	0075	0	1
07843	0073	0	1
07844	0355	1	53
07870	0477	0	1
07941	0076	0	1
08077	0077	0	1
08097	0078	0	1
08124	0359	1	20
08148	0360	1	3
08244	0361	1	76
08248	0079	0	1
08269	0080	0	1
08296	0363	1	6
08354	0081	0	1
08380	0469a	2	2
08380b	0469b	2	1
08412	0082	0	1
08426	0364	1	21
08685	0083	0	1
08753	0365	1	2
08779	0367	1	3
08809	0084	0	1
08817	0368	1	3
08885	0369	1	17
09017	0085	0	1
09020	0370a	2	13
09020b	0370b	2	1
09061	0086	0	1
09072	0366	1	6
09128	0087	0	1
09144	0371	1	5
09155	0088	0	1
09175	0373	1	2
09177	0372	1	8
09255	0374	1	7
09264	0375	1	15
09315	0377	1	2
09328	0376	1	16
09329	0089	0	1
09395	0379	1	2
09429	0378	1	16
09462	0470a	2	6
09462b	0470b	2	2
09602	0380	1	7
09610	0381	1	2
09617	0382	1	2
09630	0090	0	1
09643	0383	1	2
09716	0384	1	18
09753	0388	1	6
09758	0385	1	55
09788	0395	1	10
09789	0092	0	1
09846	0391	1	2
09869	0471a	2	60
09869b	0471b	2	4
09919	0393	1	32
10040	0390	1	3
10050	0387	1	14
10086	0091	0	1
10163	0394	1	30
10191	0392	1	29
10223	0389	1	3
10270	0396	1	14
10272	0398	1	3
10276	0397	1	5
10614	0399	1	22
10637	0400	1	7
10826	0473a	2	10
10826b	0473b	2	1
10831	0401	1	11
10848	0402	1	2
10859	0474	1	10
10890	0403	1	21
10914	0094	0	1
10974	0093	0	1
11025	0407	1	28
11038	0409	1	2
11085	0404	1	64
11095	0406	1	2
11195	0408	1	6
11397	0410	1	20
11451	0411	1	2
11461	0095	0	1
11485	0412	1	3
11495	0096	0	1
11565	0097	0	1
11715	0413	1	10
11816	0416	1	2
11827	0414	1	37
11856	0415	1	3
11948	0423	1	3
11960	0418	1	2
12000	0421	1	7
12003	0099	0	1
12042	0422	1	2
12046	0417	1	4
12051	0420	1	3
12070	0098	0	1
12083	0475a	2	5
12083b	0475b	2	1
12115	0476a	2	11
12115b	0476b	2	1
12134	0424	1	10
12179	0100	0	1
12371	0101	0	1
12373	0425	1	8
12376	0426	1	8
12380	0427	1	10
12418	0430	1	4
12528	0428	1	3
12613	0102	0	1
12657	0429	1	2
12709	0431	1	3
12716	0434	1	3
12724	0435	1	12
12739	0433	1	3
12757	0103	0	1
12800	0432	1	2
12831	0437	1	4
12839	0104	0	1
12847	0438	1	2
12883	0441	1	2
12892	0439	1	3
12913	0436	1	4
12927	0440	1	2
12963	0443	1	3
12991	0105	0	1
13001	0442	1	2
13012	0106	0	1
13020	0444	1	36
13023	0108	0	1
13036	0109	0	1
13073	0107	0	1
13095	0110	0	1
13104	0111	0	1
13107	0445	1	4
13108	0112	0	1
13281	0446	1	31
13304	0447	1	6
13307	0449	1	8
13391	0450	1	16
13416	0448	1	2
13423	0451	1	13
13542	0452a	2	16
13542b	0452b	2	1
13565	0113	0	1
13667	0453	1	44
13677	0115	0	1
13820	0116	0	1
13934	0454	1	27
13940	0117	0	1
13999	0118	0	1
14645	0455	1	2
14828	0456	1	2
M05100	0205	1	2
